1,2107.893295919121,10010.132583633349
2,102209.53009063391,10010.04976418345
3,202311.61735142366,10008.378384646521
4,302410.3309887178,10010.046974083607
5,402510.5174228718,10009.96334864397
6,502610.5752785685,10010.02467836533
7,602710.9134027963,10009.938786664243
8,702810.8410093763,10010.007262371986
9,802910.9471358045,10010.025404020867
10,903011.3439027735,10010.032580019704
11,1003112.0576897169,10009.765042469106
12,1103211.249825054,10010.169626256367
13,1203312.7999887553,10010.188389492774
14,1303413.6738164974,10009.94173746693
15,1403513.8101276364,10009.992978306844
16,1503613.8653025876,10010.502242592967
17,1603714.2051862844,10010.014376472418
18,1703814.099729038,10010.07257992446
19,1803914.249215858,10010.082437008576
20,1904014.605710726,10009.990916761682
21,2004115.1562200207,10009.963401578625
22,2104215.961747075,10010.112679468153
23,2204315.8043109565,10009.820855350332
24,2304416.162013024,10010.04000525255
25,2404516.9882119615,10010.052079256673
26,2504617.211021696,10010.002992087448
27,2604717.5431378814,10010.068184471924
28,2704817.9446065496,10009.583694018093
29,2804917.581250681,10010.02355559234
30,2905017.721428406,10010.181380056774
31,3005118.388247761,10010.103634682833
32,3105219.0423368416,10010.102187573473
33,3205319.812119731,10010.118304368872
34,3305421.143987393,10010.253867800013
35,3405519.944705482,10009.89683017789
36,3505620.353585275,10009.951607286954
37,3605720.5651920885,10010.399799185912
38,3705820.833106143,10009.942220303576
39,3805920.9047827125,10009.987260902863
40,3906021.073101408,10010.0162316024
41,4006121.41905164,10010.253738400483
42,4106222.425974203,10009.976805384902
43,4206323.022550648,10010.14165877452
44,4306425.007358051,10009.465657682611
45,4406523.808921281,10009.905634280301
46,4506623.819643528,10010.677680903982
47,4606723.63543391,10010.026793731697
48,4706823.902910402,10009.968116790786
49,4806924.150053173,10010.050450324006
50,4907024.316124927,10010.052177423373
51,5007124.81991086,10009.914295581144
52,5107225.35148108,10010.277318936445
53,5207326.284882463,10010.052376969481
54,5307428.266417671,10009.842912938293
55,5407527.044844088,10010.00081241564
56,5507628.1348899165,10009.024910660399
57,5607727.251846882,10009.984594223053
58,5707827.512107815,10009.977067243144
59,5807927.204944298,10010.041484826392
60,5908027.486610513,10009.996100402743
61,6008127.996727419,10009.995451061917
62,6108228.710994556,10010.09668917096
63,6208329.312565662,10010.26435092263
64,6308429.930675918,10011.658319285243
65,6408530.261479268,10010.101149585636
66,6508631.423498203,10009.044044843353
67,6608730.563179063,10009.974514725052
68,6708830.908744983,10009.908666728727
69,6808930.819534545,10010.009935191092
70,6909030.900652112,10009.873986749351
71,7009130.769655831,10010.082698793527
72,7109231.258940044,10010.056194404566
73,7209332.7969204085,10009.880247180761
74,7309433.251785567,10011.540345363814
75,7409534.805199344,10008.81701508291
76,7509633.811526684,10009.953931656817
77,7609733.857497932,10010.027417703057
78,7709834.230027749,10009.96953884857
79,7809934.16094318,10009.96891368372
80,7910034.24759126,10010.044969090484
81,8010134.369498073,10010.094569471577
82,8110234.404499535,10009.836566609449
83,8210334.535044045,10010.12927917891
84,8310436.046832475,10010.148663993843
85,8410537.988279657,10010.123666959886
86,8510637.054961728,10010.044050299399
87,8610737.142484505,10010.043949324616
88,8710837.512571955,10010.103079988523
89,8810937.45542312,10009.950575878487
90,8911037.539720222,10010.06498677244
91,9011137.710349089,10010.070946857297
92,9111238.24504025,10010.093618060753
93,9211338.916989567,10010.146104230676
94,9311438.124622148,10009.8774214602
95,9411539.439672148,10009.939851063355
96,9511640.298362782,10010.095067517626
97,9611740.49499252,10010.651646415181
98,9711840.925992792,10009.954084193654
99,9811940.812455585,10009.929354778957
100,9912040.844406007,10010.011794049644
101,10012141.07032161,10009.93837325763
102,10112241.415196765,10010.033502066974
103,10212342.108540097,10010.171367032945
104,10312443.067277927,10009.917165775678
105,10402534.97093548,10010.04346198875
106,10502632.594497832,10010.119373925208
107,10602734.708287325,10008.95888362066
108,10702834.362451525,10009.527036508245
109,10802934.144570464,10009.954906846364
110,10903034.12893983,10010.093990906604
111,11003134.29628333,10009.997832498979
112,11103234.61930922,10010.016245261613
113,11203335.301714381,10010.074525659482
114,11303436.000833295,10010.08088976317
115,11403536.602126442,10011.632588371316
116,11503636.944252428,10010.052452892256
117,11603737.0984483,10009.99958388274
118,11703836.926479489,10010.032297821936
119,11803937.712654762,10009.53047043153
120,11904037.460370744,10010.017224226785
121,12004137.648906145,10009.900542114896
122,12104237.90492938,10009.992510712565
123,12204338.414970266,10010.201523356563
124,12304439.328143865,10009.95038894642
125,12404539.865434932,10011.503978281724
126,12504641.286321439,10008.997522932897
127,12604740.449955406,10009.945450490526
128,12704840.514232831,10010.031041418968
129,12804940.56224825,10009.974178269362
130,12905040.555733768,10010.447260252673
131,13005140.800840508,10010.005447820547
132,13105241.18454634,10009.939192702835
133,13205341.76435494,10009.921900294012
134,13305442.396128627,10010.211194613414
135,13405543.23309124,10010.05957076799
136,13505644.578530747,10010.043837870366
137,13605743.684085602,10010.08305248456
138,13705844.394818237,10009.470332139614
139,13805944.209710067,10010.006451080522
140,13906044.088167556,10010.01840951997
141,14006144.180170158,10010.00456348454
142,14106244.113378717,10010.006285596575
143,14206344.611776352,10009.961725477093
144,14306445.52034226,10010.176106516055
145,14406546.353444003,10010.014192053315
146,14506647.763684321,10010.147778955272
147,14606747.019442117,10010.05856647759
148,14706847.172879692,10009.986019318338
149,14806947.560020879,10009.991764496976
150,14907047.483902322,10009.942818425821
151,15007147.455969455,10010.081003637359
152,15107247.704786904,10009.991323590983
153,15207347.496699108,10010.007082866812
154,15307447.891528092,10009.990409712635
155,15407549.39109711,10010.177767003775
156,15507651.549493538,10009.542367267477
157,15607750.337187808,10010.013190186322
158,15707850.486259732,10009.998564482898
159,15807950.567848742,10010.07551204927
160,15908050.812406184,10010.031840132493
161,16008150.869078148,10009.899491986163
162,16108250.94785929,10010.082605888676
163,16208351.283312442,10010.149157274605
164,16308452.168036884,10009.829950648196
165,16408551.26579417,10009.95283359507
166,16508652.690381123,10010.225779406856
167,16608753.653748197,10010.007983448504
168,16708853.792563202,10010.02882388899
169,16808953.87656289,10010.042441433581
170,16909054.218698446,10009.962700018721
171,17009154.133478723,10010.015601254196
172,17109254.187598094,10010.129563895603
173,17209354.52533619,10010.047467014227
174,17309455.155750576,10010.023353788922
175,17409555.85030332,10010.132490200634
176,17509656.13306126,10009.646946824296
177,17609755.998624474,10010.141217313418
178,17709856.939471073,10010.06742204144
179,17809957.206488576,10010.002559623921
180,17910057.530828934,10010.024833442127
181,18010157.459569003,10010.02380184024
182,18110257.592321962,10009.974756572394
183,18210357.8406476,10010.049215226913
184,18310458.305690497,10010.216011477336
185,18410559.197410725,10010.087134360025
186,18510659.880335398,10009.98526332758
187,18610761.069483183,10009.225195884568
188,18710861.267943,10008.664088522606
189,18810961.12987456,10009.167535945246
190,18911060.54750987,10010.228000564142
191,19011160.824966542,10009.954017165674
192,19111260.929386735,10009.906700070986
193,19211361.00591457,10010.147200381625
194,19311461.5369344,10010.025867770999
195,19411562.269566346,10010.149285252095
196,19511663.079955764,10010.018964209943
197,19611764.208699614,10010.12162188397
198,19711863.751306523,10009.988565550659
199,19811963.828683373,10010.164588618309
200,19912063.673521977,10009.99037427397
201,20012163.908468563,10009.991327861873
202,20112264.127555825,10010.038623525785
203,20212364.363876767,10010.020658576812
204,20312464.686035365,10010.128424321058
205,20412565.19725656,10010.265758756548
206,20512666.098249815,10010.272214852623
207,20612768.26960387,10009.973162122127
208,20712866.98208106,10010.007951040401
209,20812967.898121014,10009.284482651037
210,20913067.416022982,10009.994843920844
211,21013167.570132855,10009.948742003422
212,21113267.207746103,10010.502003131305
213,21213367.47751092,10009.998576861884
214,21313467.926963903,10010.106279590564
215,21413568.553069387,10010.279118372046
216,21513669.358141154,10010.081712145264
217,21613769.94559863,10011.336813539607
218,21713870.288074948,10010.070657755221
219,21813970.44215268,10010.736946276105
220,21914070.715185627,10009.851713631973
221,22014170.899369657,10009.98764286512
222,22114270.80061372,10010.022365215116
223,22214370.99291162,10009.907622024471
224,22314470.837966103,10009.987027471967
225,22414571.154768,10010.023594703849
226,22514672.461036824,10010.132979573067
227,22614773.24849844,10010.021659519198
228,22714874.43864017,10010.025524188199
229,22814973.94818767,10009.964716867215
230,22915074.006183848,10010.039720651648
231,23015174.29384741,10009.93364959346
232,23115274.178484738,10009.94118906598
233,23215374.25077621,10010.069278355155
234,23315474.460463684,10010.02187504818
235,23415574.52267011,10009.910385869181
236,23515674.45642749,10010.126274332537
237,23615775.799012635,10009.988984389234
238,23715877.685594175,10010.02366451606
239,23805967.09153928,10010.000994844364
240,23906067.77013516,10010.013786629357
241,24006167.349966947,10010.06603043239
242,24106267.526430827,10009.857650074284
243,24206367.598049648,10009.974850497261
244,24306467.71032796,10010.119598762718
245,24406568.076304596,10010.089404769578
246,24506668.645095587,10010.146157615058
247,24606768.435890168,10009.965146613731
248,24706868.918720134,10010.245743041767
249,24806971.023932744,10010.054440678929
250,24907070.63946578,10010.660415050304
251,25007171.04325794,10009.952348462302
252,25107270.875922203,10010.020377065886
253,25207370.872381706,10010.013126806467
254,25307471.021599904,10010.037420286888
255,25407571.323057264,10009.976916663943
256,25507672.093648557,10010.007029711414
257,25607772.746918283,10010.110930835232
258,25707874.59949332,10010.382072440927
259,25807972.831988283,10009.95042953548
260,25908074.349720664,10010.01238326235
261,26008174.49280767,10009.990671952517
262,26108274.21869783,10009.96970957832
263,26208374.134866614,10010.088241238502
264,26308474.34436474,10009.986689481915
265,26408574.537214566,10010.01758749523
266,26508675.108692333,10010.180508102789
267,26608776.03617868,10009.95999389867
268,26708876.62114292,10010.033029354825
269,26808977.70401647,10009.285323103744
270,26909077.249345064,10010.627518663301
271,27009177.541876055,10010.203057870398
272,27109277.84398621,10009.543807015103
273,27209377.44283038,10010.011109447963
274,27309477.662528694,10010.003587426763
275,27409577.802759822,10010.145761553402
276,27509678.323765736,10009.871706805756
277,27609779.23487152,10010.021298866717
278,27709879.799320444,10010.125938972325
279,27809981.049617697,10009.866687511749
280,27910080.576179445,10010.480959679602
281,28010180.69185667,10010.005196882388
282,28110280.944980513,10009.948518064499
283,28210381.123657882,10009.534540483117
284,28310480.816768203,10009.953386919819
285,28410581.116752923,10010.08641590695
286,28510681.636124574,10010.05474442901
287,28610782.447884057,10009.94236574279
288,28710883.07427095,10010.136226663164
289,28810984.319757357,10010.068422380142
290,28911083.99409482,10009.870739600274
291,29011184.472336847,10009.867054707605
292,29111284.244982485,10010.03311106377
293,29211384.077392153,10010.024678985817
294,29311484.129906435,10010.003543295397
295,29411584.10543325,10010.013672893947
296,29511684.50560722,10010.07403932455
297,29611785.555169716,10010.095835257665
298,29711886.364807364,10010.011604538044
299,29811987.6320724,10009.076957692014
300,29912087.338191558,10009.746068462278
301,30012187.90344499,10009.39300848519
302,30112287.55476944,10010.046602958872
303,30212387.466005236,10009.939893394076
304,30312487.443637613,10010.149437529592
305,30412587.779950764,10009.973394637522
306,30512687.617247403,10010.003091594222
307,30612787.84178982,10010.114985390534
308,30712889.198691163,10010.147077261361
309,30812991.485255115,10008.689192427672
310,30913090.338481925,10010.326199620667
311,31013190.620297596,10009.945140592585
312,31113291.03398216,10009.97295620698
