01,99.94,9.39619,99.7004
01,99.94,9.38946,99.7004
01,99.94,9.39678,99.7004
01,99.94,9.38979,99.7004
01,99.94,9.38985,99.7004
01,99.94,9.39658,99.7004
01,99.94,9.39217,99.7004
01,99.94,9.38399,99.7004
01,99.94,9.38902,99.7004
01,99.94,9.39501,99.7004
05,99.9,9.36045,98.5026
05,99.9,9.34909,98.5026
05,99.9,9.36783,98.5026
05,99.9,9.32978,98.5026
05,99.9,9.36031,98.5026
05,99.9,9.33767,98.5026
05,99.9,9.36584,98.5026
05,99.9,9.3414,98.5026
05,99.9,9.33999,98.5026
05,99.9,9.36877,98.5026
100,100,8.69764,70.0401
100,100,8.70555,70.0401
100,100,8.68468,70.0401
100,100,8.68736,70.0401
100,100,8.67667,70.0401
100,100,8.72757,70.0401
100,100,8.71502,70.0401
100,100,8.71785,70.0401
100,100,8.66993,70.0401
100,100,8.66379,70.0401
10,99.85,9.32714,97.0058
10,99.85,9.30039,97.0058
10,99.85,9.33263,97.0058
10,99.85,9.28502,97.0058
10,99.85,9.32218,97.0058
10,99.85,9.29711,97.0058
10,99.85,9.31231,97.0058
10,99.85,9.3162,97.0058
10,99.85,9.30236,97.0058
10,99.85,9.29154,97.0058
120,99.98,8.51603,64.1505
120,99.98,8.59762,64.1505
120,99.98,8.58133,64.1505
120,99.98,8.60153,64.1505
120,99.98,8.52818,64.1505
120,99.98,8.48425,64.1505
120,99.98,8.56801,64.1505
120,99.98,8.47409,64.1505
120,99.98,8.42012,64.1505
120,99.98,8.61794,64.1505
150,99.82,8.41598,55.823
150,99.82,8.39574,55.823
150,99.82,8.41793,55.823
150,99.82,8.33257,55.823
150,99.82,8.37422,55.823
150,99.82,8.47766,55.823
150,99.82,8.42395,55.823
150,99.82,8.42052,55.823
150,99.82,8.42369,55.823
150,99.82,8.4107,55.823
180,99.75,8.14626,48.0453
180,99.75,8.12659,48.0453
180,99.75,8.30535,48.0453
180,99.75,8.23852,48.0453
180,99.75,8.24149,48.0453
180,99.75,8.23288,48.0453
180,99.75,8.16208,48.0453
180,99.75,8.35494,48.0453
180,99.75,8.34472,48.0453
180,99.75,8.33799,48.0453
200,99.32,8.12694,43.4883
200,99.32,8.06654,43.4883
200,99.32,8.12616,43.4883
200,99.32,8.14402,43.4883
200,99.32,8.20815,43.4883
200,99.32,8.11287,43.4883
200,99.32,8.1628,43.4883
200,99.32,8.01366,43.4883
200,99.32,8.10657,43.4883
200,99.32,8.23905,43.4883
20,100.08,9.22895,93.9993
20,100.08,9.16532,93.9993
20,100.08,9.18334,93.9993
20,100.08,9.21268,93.9993
20,100.08,9.21993,93.9993
20,100.08,9.18931,93.9993
20,100.08,9.25219,93.9993
20,100.08,9.22761,93.9993
20,100.08,9.23115,93.9993
20,100.08,9.19466,93.9993
30,100.02,9.16459,91.0005
30,100.02,8.59306,91.0005
30,100.02,8.62073,91.0005
30,100.02,8.59774,91.0005
30,100.02,8.62256,91.0005
30,100.02,8.61346,91.0005
30,100.02,8.77462,91.0005
30,100.02,9.18804,91.0005
30,100.02,9.10629,91.0005
30,100.02,9.17048,91.0005
40,100.06,9.06253,87.9989
40,100.06,9.09014,87.9989
40,100.06,9.05553,87.9989
40,100.06,9.10386,87.9989
40,100.06,9.10566,87.9989
40,100.06,9.08991,87.9989
40,100.06,9.08373,87.9989
40,100.06,9.0548,87.9989
40,100.06,9.07201,87.9989
40,100.06,9.10361,87.9989
50,100.04,9.01851,84.9993
50,100.04,9.01585,84.9993
50,100.04,8.9862,84.9993
50,100.04,9.00862,84.9993
50,100.04,8.97977,84.9993
50,100.04,8.94138,84.9993
50,100.04,9.01773,84.9993
50,100.04,9.00068,84.9993
50,100.04,9.02559,84.9993
50,100.04,9.03795,84.9993
80,100.02,8.74368,76.0025
80,100.02,8.78324,76.0025
80,100.02,8.84028,76.0025
80,100.02,8.811,76.0025
80,100.02,8.73477,76.0025
80,100.02,8.7596,76.0025
80,100.02,8.81216,76.0025
80,100.02,8.87997,76.0025
80,100.02,8.86605,76.0025
80,100.02,8.84462,76.0025
